kode_provinsi,nama_provinsi,indikator_upaya_kesehatan,tahun,nilai
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2005,6.5
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2006,0
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2007,4
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2008,7.3
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2009,3.89
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2010,3.89
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2011,3.89
19,"Prov. Kepulauan Bangka Belitung","Persen Drop out imunisasi",2012,3.89
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2001,88.4
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2002,90.95
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2003,89.07
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2004,85.83
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2005,91.6
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2006,85.7
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2007,91.8
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2008,87.9
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2009,94.25
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2010,94.25
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2011,94.25
19,"Prov. Kepulauan Bangka Belitung","Persen Imunisasi Campak",2012,94.25
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2001,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2002,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2003,67.87
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2004,65.26
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2005,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2006,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2007,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2008,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2009,70
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2010,70
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2011,70
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Bayi",2012,70
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2001,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2002,97.39
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2003,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2004,97.11
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2005,98.02
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2006,91.87
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2007,99.44
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2008,93.76
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2009,102.73
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2010,102.73
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2011,102.73
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K1",2012,102.73
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2001,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2002,90.93
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2003,77.45
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2004,86.77
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2005,91.1
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2006,86.07
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2007,93.31
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2008,86.75
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2009,94.11
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2010,94.11
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2011,94.11
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan K4",2012,94.11
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2001,0
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2002,91.37
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2003,78.23
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2004,84.95
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2005,79.91
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2006,90.96
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2007,97.6
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2008,
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2009,99.6
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2010,99.6
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2011,99.6
19,"Prov. Kepulauan Bangka Belitung","Persen Kunjungan Neonatus KN1",2012,99.6
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2001,0
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2002,0
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2003,67.27
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2004,77.98
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2005,78.89
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2006,67.02
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2007,89.84
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2008,85.52
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2009,84.85
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2010,84.85
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2011,84.85
19,"Prov. Kepulauan Bangka Belitung","Persen Pemberian Fe3 Ibu Hamil",2012,84.85
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2000,0
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2001,0
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2002,89.43
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2003,73.65
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2004,86.66
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2005,87.07
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2006,84.64
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2007,90.88
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2008,84.89
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2009,93.73
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2010,93.73
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2011,93.73
19,"Prov. Kepulauan Bangka Belitung","Persen Salinakes",2012,93.73
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2000,0
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2001,16505
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2002,26224
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2003,9138
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2004,0
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2005,26651
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2006,22976
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2007,30905
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2008,37013
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2009,21.34
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2010,21.34
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2011,21.34
19,"Prov. Kepulauan Bangka Belitung","PersentasePeserta KB Baru",2012,21.34
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2000,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2001,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2002,20.82
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2003,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2004,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2005,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2006,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2007,13.5
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2008,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2009,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2010,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2011,0
19,"Prov. Kepulauan Bangka Belitung","Prevalensi BBLR per 100",2012,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2000,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2001,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2002,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2003,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2004,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2005,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2006,172816
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2007,277589
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2008,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2009,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2010,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2011,0
21,"Prov. Kepulauan Riau","Jumlah Peserta JPK",2012,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2000,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2001,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2002,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2003,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2004,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2005,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2006,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2007,3
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2008,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2009,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2010,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2011,0
21,"Prov. Kepulauan Riau","Persen Balita Gizi Buruk",2012,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2000,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2001,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2002,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2003,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2004,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2005,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2006,0
21,"Prov. Kepulauan Riau","Persen Desa UCI",2007,87.5
21,"Prov. Kepulauan Riau","Persen Desa UCI",2008,70.03
21,"Prov. Kepulauan Riau","Persen Desa UCI",2009,66.67
21,"Prov. Kepulauan Riau","Persen Desa UCI",2010,66.67
21,"Prov. Kepulauan Riau","Persen Desa UCI",2011,66.67
21,"Prov. Kepulauan Riau","Persen Desa UCI",2012,66.67
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2000,0
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2001,0
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2002,0
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2003,0
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2004,0
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2005,10.5
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2006,0
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2007,10.7
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2008,9.6
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2009,5.51
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2010,5.51
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2011,5.51
21,"Prov. Kepulauan Riau","Persen Drop out imunisasi",2012,5.51
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2000,0
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2001,0
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2002,0
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2003,0
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2004,0
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2005,85.2
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2006,95.4
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2007,86.9
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2008,87.3
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2009,92.09
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2010,92.09
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2011,92.09
21,"Prov. Kepulauan Riau","Persen Imunisasi Campak",2012,92.09
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2000,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2001,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2002,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2003,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2004,76.51
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2005,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2006,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2007,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2008,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2009,70
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2010,70
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2011,70
21,"Prov. Kepulauan Riau","Persen Kunjungan Bayi",2012,70
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2000,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2001,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2002,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2003,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2004,104.96
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2005,93.01
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2006,89.7
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2007,89.94
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2008,90.98
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2009,89.64
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2010,89.64
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2011,89.64
21,"Prov. Kepulauan Riau","Persen Kunjungan K1",2012,89.64
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2000,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2001,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2002,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2003,0
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2004,97.49
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2005,78.85
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2006,79.92
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2007,79.72
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2008,79.25
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2009,79.08
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2010,79.08
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2011,79.08
21,"Prov. Kepulauan Riau","Persen Kunjungan K4",2012,79.08
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2000,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2001,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2002,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2003,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2004,89.82
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2005,0
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2006,58.35
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2007,78.9
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2008,
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2009,81.5
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2010,81.5
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2011,81.5
21,"Prov. Kepulauan Riau","Persen Kunjungan Neonatus KN1",2012,81.5
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2000,0
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2001,0
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2002,0
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2003,0
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2004,90.09
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2005,0
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2006,6.08
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2007,63.67
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2008,35.47
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2009,56.95
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2010,56.95
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2011,56.95
21,"Prov. Kepulauan Riau","Persen Pemberian Fe3 Ibu Hamil",2012,56.95
21,"Prov. Kepulauan Riau","Persen Salinakes",2000,0
21,"Prov. Kepulauan Riau","Persen Salinakes",2001,0
21,"Prov. Kepulauan Riau","Persen Salinakes",2002,0
21,"Prov. Kepulauan Riau","Persen Salinakes",2003,0
21,"Prov. Kepulauan Riau","Persen Salinakes",2004,84.14
21,"Prov. Kepulauan Riau","Persen Salinakes",2005,82.08
21,"Prov. Kepulauan Riau","Persen Salinakes",2006,73.08
21,"Prov. Kepulauan Riau","Persen Salinakes",2007,80.82
21,"Prov. Kepulauan Riau","Persen Salinakes",2008,92.67
21,"Prov. Kepulauan Riau","Persen Salinakes",2009,96.24
21,"Prov. Kepulauan Riau","Persen Salinakes",2010,96.24
21,"Prov. Kepulauan Riau","Persen Salinakes",2011,96.24
21,"Prov. Kepulauan Riau","Persen Salinakes",2012,96.24
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2000,0
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2001,0
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2002,160259
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2003,0
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2004,0
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2005,0
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2006,22215
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2007,28679
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2008,32891
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2009,20.2
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2010,20.2
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2011,20.2
21,"Prov. Kepulauan Riau","PersentasePeserta KB Baru",2012,20.2
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2000,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2001,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2002,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2003,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2004,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2005,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2006,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2007,8
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2008,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2009,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2010,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2011,0
21,"Prov. Kepulauan Riau","Prevalensi BBLR per 100",2012,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2000,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2001,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2002,2978107
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2003,2974027
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2004,2266505
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2005,3053323
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2006,2823397
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2007,2617899
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2008,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2009,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2010,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2011,0
31,"Prov. DKI Jakarta","Jumlah Peserta JPK",2012,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2000,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2001,2.4
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2002,8.14
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2003,6.36
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2004,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2005,.01
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2006,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2007,2.9
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2008,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2009,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2010,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2011,0
31,"Prov. DKI Jakarta","Persen Balita Gizi Buruk",2012,0
31,"Prov. DKI Jakarta","Persen Desa UCI",2000,0
31,"Prov. DKI Jakarta","Persen Desa UCI",2001,0
31,"Prov. DKI Jakarta","Persen Desa UCI",2002,83.88
31,"Prov. DKI Jakarta","Persen Desa UCI",2003,53.05
31,"Prov. DKI Jakarta","Persen Desa UCI",2004,79.14
31,"Prov. DKI Jakarta","Persen Desa UCI",2005,69.06
31,"Prov. DKI Jakarta","Persen Desa UCI",2006,77.15
31,"Prov. DKI Jakarta","Persen Desa UCI",2007,74.82
31,"Prov. DKI Jakarta","Persen Desa UCI",2008,82.98
31,"Prov. DKI Jakarta","Persen Desa UCI",2009,100
31,"Prov. DKI Jakarta","Persen Desa UCI",2010,100
31,"Prov. DKI Jakarta","Persen Desa UCI",2011,100
31,"Prov. DKI Jakarta","Persen Desa UCI",2012,100
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2000,10.45
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2001,.55
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2002,7.3
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2003,10.22
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2004,11.4
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2005,6.4
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2006,23
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2007,.6
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2008,8.2
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2009,6.85
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2010,6.85
31,"Prov. DKI Jakarta","Persen Drop out imunisasi",2011,6.85
